Timestamp,Temperature[degC],Humidity[percent],PM1.0[ug/m^3],PM2.5[ug/m^3],PM10.0[ug/m^3],O3[ppb],O3[V],NO2[ppb],NO2[V],Pressure[Pa],Latitude[deg],Longitude[deg],Altitude[m]
07/24/2020 20:07:08,28.73,38.98,7.3,8.3,8.5,53.35,1.427203,82.09,1.417879,99916.8,---,---,---
07/24/2020 20:08:08,28.67,38.91,8.4,9.6,9.7,52.02,1.427227,83.51,1.417863,99915.2,---,---,---
07/24/2020 20:09:08,28.66,39.81,9.6,11.0,11.2,53.01,1.427204,83.20,1.417864,99927.2,---,---,---
07/24/2020 20:10:08,28.65,39.01,10.8,12.3,12.4,50.39,1.427261,81.11,1.417879,99919.3,---,---,---
07/24/2020 20:11:08,28.60,38.94,10.2,11.9,12.1,50.35,1.427256,80.81,1.417876,99925.7,---,---,---
07/24/2020 20:12:08,28.55,40.43,8.9,10.6,10.8,50.39,1.427251,82.68,1.417857,99926.3,---,---,---
07/24/2020 20:13:08,28.51,38.95,7.0,8.7,8.8,50.85,1.427237,80.42,1.417871,99920.5,---,---,---
07/24/2020 20:14:09,28.48,39.29,5.0,6.3,6.5,51.03,1.427230,77.52,1.417890,99923.8,---,---,---
07/24/2020 20:15:08,28.46,39.56,3.2,4.3,4.5,51.88,1.427209,79.19,1.417875,99926.0,---,---,---
07/24/2020 20:16:08,28.41,39.08,2.4,3.4,3.6,50.79,1.427229,83.52,1.417837,99920.8,---,---,---
07/24/2020 20:17:08,28.39,40.07,2.2,3.1,3.3,51.41,1.427213,80.56,1.417858,99924.9,---,---,---
07/24/2020 20:18:08,28.36,40.01,2.3,3.2,3.4,51.74,1.427203,78.49,1.417871,99923.9,---,---,---
07/24/2020 20:19:08,28.37,39.60,2.3,3.5,3.6,52.53,1.427187,80.67,1.417855,99928.8,---,---,---
07/24/2020 20:20:08,28.38,39.57,2.4,3.5,3.8,53.99,1.427156,80.97,1.417853,99923.3,---,---,---
07/24/2020 20:21:08,28.35,39.81,2.5,3.6,4.0,55.68,1.427116,78.83,1.417867,99927.8,---,---,---
07/24/2020 20:22:08,28.34,40.35,2.5,3.6,3.9,56.45,1.427098,81.10,1.417848,99927.4,---,---,---
07/24/2020 20:23:08,28.32,39.57,2.5,3.7,4.0,56.55,1.427094,81.53,1.417843,99924.9,---,---,---
07/24/2020 20:24:08,28.31,39.54,2.7,3.7,4.0,55.93,1.427106,84.80,1.417816,99925.8,---,---,---
07/24/2020 20:25:09,28.31,40.18,3.0,4.0,4.2,56.29,1.427098,81.25,1.417844,99923.9,---,---,---
07/24/2020 20:26:08,28.30,40.07,3.3,4.3,4.5,55.59,1.427112,78.48,1.417864,99926.2,---,---,---
07/24/2020 20:27:08,28.28,39.81,3.6,4.8,4.9,54.13,1.427142,78.30,1.417864,99926.2,---,---,---
07/24/2020 20:28:08,28.25,39.81,3.9,5.0,5.3,56.99,1.427078,80.43,1.417845,99923.0,---,---,---
07/24/2020 20:29:08,28.25,39.91,4.1,5.3,5.7,57.95,1.427057,78.71,1.417858,99921.2,---,---,---
07/24/2020 20:30:08,28.24,39.67,4.3,5.7,5.9,56.73,1.427082,83.27,1.417821,99916.5,---,---,---
07/24/2020 20:31:08,28.23,40.18,4.5,5.8,6.1,57.19,1.427071,88.09,1.417782,99921.2,---,---,---
07/24/2020 20:32:08,28.20,39.89,5.1,6.4,6.6,57.94,1.427052,87.34,1.417785,99922.9,---,---,---
07/24/2020 20:33:08,28.18,39.78,5.6,6.9,7.0,54.39,1.427127,85.56,1.417797,99924.5,---,---,---
07/24/2020 20:34:08,28.14,39.99,6.1,7.3,7.3,51.63,1.427183,86.53,1.417785,99927.0,---,---,---
07/24/2020 20:35:08,28.11,40.19,6.8,7.9,7.9,52.99,1.427152,88.17,1.417770,99926.8,---,---,---
07/24/2020 20:36:09,28.06,40.60,7.4,8.5,8.6,52.16,1.427165,80.22,1.417827,99926.8,---,---,---
07/24/2020 20:37:08,28.02,40.84,7.9,9.0,9.1,50.38,1.427199,78.80,1.417834,99925.0,---,---,---
07/24/2020 20:38:08,27.99,40.94,8.3,9.5,9.6,51.72,1.427167,76.61,1.417848,99923.5,---,---,---
07/24/2020 20:39:08,27.96,41.52,8.6,9.9,10.0,53.77,1.427120,79.12,1.417826,99923.8,---,---,---
07/24/2020 20:40:08,27.98,40.84,8.8,10.1,10.2,51.59,1.427168,77.07,1.417843,99926.1,---,---,---
07/24/2020 20:41:08,27.94,40.88,9.5,10.8,10.9,52.21,1.427152,80.68,1.417812,99923.1,---,---,---
07/24/2020 20:42:08,27.89,41.22,10.3,11.9,12.0,53.88,1.427110,80.43,1.417808,99925.7,---,---,---
07/24/2020 20:43:08,27.86,41.57,11.7,13.6,14.1,54.17,1.427101,83.42,1.417781,99921.9,---,---,---
07/24/2020 20:44:08,27.84,41.43,11.5,13.6,14.2,53.49,1.427113,80.54,1.417802,99919.5,---,---,---
07/24/2020 20:45:08,27.81,40.68,10.9,13.3,13.8,55.35,1.427071,79.96,1.417804,99920.5,---,---,---
07/24/2020 20:46:08,27.79,40.96,11.1,13.7,14.3,55.50,1.427065,81.06,1.417793,99917.3,---,---,---
07/24/2020 20:47:09,27.79,40.49,10.0,12.4,13.0,56.91,1.427034,80.38,1.417799,99918.2,---,---,---
07/24/2020 20:48:08,27.78,40.86,9.7,11.9,12.4,55.89,1.427056,78.01,1.417816,99911.3,---,---,---
07/24/2020 20:49:08,27.78,40.62,9.7,11.9,12.4,55.82,1.427057,73.41,1.417852,99911.8,---,---,---
07/24/2020 20:50:08,27.79,40.59,11.5,13.9,14.6,55.88,1.427057,74.17,1.417847,99912.8,---,---,---
07/24/2020 20:51:08,27.77,40.86,11.0,13.4,14.2,54.90,1.427076,73.86,1.417848,99915.2,---,---,---
07/24/2020 20:52:08,27.75,40.49,10.9,13.2,14.1,51.25,1.427154,78.48,1.417809,99915.5,---,---,---
07/24/2020 20:53:08,27.72,40.42,11.8,14.3,15.4,50.49,1.427168,78.39,1.417807,99921.4,---,---,---
07/24/2020 20:54:08,27.66,40.39,12.4,14.9,16.1,50.14,1.427170,80.52,1.417785,99924.1,---,---,---
07/24/2020 20:55:08,27.62,40.87,11.4,13.7,14.7,50.48,1.427158,79.19,1.417791,99925.5,---,---,---
07/24/2020 20:56:08,27.58,41.17,11.3,13.6,14.6,50.05,1.427164,78.29,1.417794,99935.2,---,---,---
07/24/2020 20:57:08,27.55,40.56,12.5,14.9,16.2,51.46,1.427130,73.97,1.417825,99937.8,---,---,---
07/24/2020 20:58:09,27.50,40.62,10.9,13.3,14.1,51.45,1.427127,73.62,1.417825,99939.3,---,---,---
07/24/2020 20:59:08,27.50,40.81,10.6,12.9,13.6,51.01,1.427137,73.34,1.417827,99938.1,---,---,---
07/24/2020 21:00:08,27.49,40.98,10.6,13.1,13.8,49.70,1.427164,71.75,1.417839,99940.8,---,---,---
07/24/2020 21:01:08,27.47,40.81,10.9,13.5,14.3,49.78,1.427161,71.28,1.417841,99936.8,---,---,---
07/24/2020 21:02:08,27.44,41.12,11.9,14.4,15.5,48.97,1.427176,72.76,1.417827,99937.1,---,---,---
07/24/2020 21:03:08,27.40,41.52,11.7,14.0,15.1,48.89,1.427174,73.25,1.417820,99935.7,---,---,---
07/24/2020 21:04:08,27.37,41.36,12.8,15.2,16.7,49.38,1.427161,75.85,1.417798,99931.7,---,---,---
07/24/2020 21:05:08,27.33,41.03,13.4,16.0,17.7,51.76,1.427106,80.20,1.417760,99937.8,---,---,---
07/24/2020 21:06:08,27.31,41.10,12.9,15.3,16.9,52.18,1.427095,82.19,1.417743,99931.2,---,---,---
07/24/2020 21:07:08,27.28,41.03,11.4,13.9,14.9,51.68,1.427103,79.78,1.417760,99933.6,---,---,---
07/24/2020 21:08:08,27.27,41.07,11.1,13.6,14.6,52.54,1.427084,81.00,1.417749,99934.6,---,---,---
07/24/2020 21:09:09,27.27,40.93,10.8,13.4,14.2,53.23,1.427069,78.92,1.417765,99940.9,---,---,---
07/24/2020 21:10:08,27.28,41.87,10.3,12.8,13.3,50.94,1.427119,77.69,1.417776,99942.4,---,---,---
07/24/2020 21:11:08,27.25,41.67,10.8,13.5,14.2,50.44,1.427128,77.28,1.417777,99946.1,---,---,---
07/24/2020 21:12:08,27.21,41.57,10.7,13.4,14.1,50.42,1.427125,78.84,1.417762,99950.0,---,---,---
07/24/2020 21:13:08,27.19,42.74,11.3,14.1,14.9,50.52,1.427122,78.83,1.417760,99950.5,---,---,---
07/24/2020 21:14:08,27.16,41.65,9.9,12.4,13.0,51.04,1.427108,79.75,1.417751,99953.0,---,---,---
07/24/2020 21:15:08,27.14,43.39,10.0,12.6,13.3,51.62,1.427093,79.97,1.417747,99958.8,---,---,---
07/24/2020 21:16:08,27.08,42.79,9.4,11.8,12.3,52.69,1.427065,80.34,1.417741,99962.6,---,---,---
07/24/2020 21:17:08,27.05,42.82,9.4,11.8,12.3,52.81,1.427060,82.26,1.417723,99957.9,---,---,---
07/24/2020 21:18:08,27.03,42.69,9.2,11.5,11.9,51.73,1.427082,80.91,1.417732,99963.0,---,---,---
07/24/2020 21:19:08,27.03,42.72,9.7,12.3,12.8,51.53,1.427086,79.91,1.417740,99966.5,---,---,---
07/24/2020 21:20:09,27.03,42.62,9.7,12.4,12.9,50.34,1.427112,79.27,1.417745,99966.5,---,---,---
07/24/2020 21:21:08,27.00,42.42,9.9,12.6,13.1,48.60,1.427147,76.61,1.417763,99969.0,---,---,---
07/24/2020 21:22:08,26.96,42.64,9.9,12.5,13.1,49.14,1.427132,72.50,1.417792,99973.1,---,---,---
07/24/2020 21:23:08,26.92,42.81,9.8,12.5,13.1,49.46,1.427122,73.21,1.417784,99975.7,---,---,---
07/24/2020 21:24:08,26.90,43.71,10.0,12.6,13.1,49.28,1.427125,73.01,1.417784,99978.5,---,---,---
07/24/2020 21:25:08,26.87,43.54,9.8,12.5,12.7,49.76,1.427111,74.35,1.417771,99979.8,---,---,---
07/24/2020 21:26:08,26.83,43.64,9.9,12.4,12.7,50.42,1.427093,73.21,1.417777,99979.8,---,---,---
07/24/2020 21:27:08,26.80,43.19,9.8,12.5,12.7,50.22,1.427095,78.77,1.417731,99980.4,---,---,---
07/24/2020 21:28:08,26.75,43.12,9.8,12.4,12.6,49.86,1.427100,81.35,1.417707,99978.8,---,---,---
07/24/2020 21:29:08,26.75,42.65,9.5,12.2,12.4,49.10,1.427116,82.54,1.417698,99984.0,---,---,---
07/24/2020 21:30:08,26.77,43.93,9.4,11.9,12.1,50.74,1.427082,81.97,1.417704,99986.5,---,---,---
07/24/2020 21:31:09,26.72,43.52,9.2,11.9,12.2,50.33,1.427087,85.37,1.417674,99988.8,---,---,---
07/24/2020 21:32:08,26.69,44.49,9.2,11.9,12.1,51.80,1.427052,87.42,1.417655,99989.4,---,---,---
07/24/2020 21:33:08,26.66,44.87,9.1,11.8,11.9,52.24,1.427040,86.76,1.417658,99991.5,---,---,---
07/24/2020 21:34:08,26.60,45.07,9.4,12.0,12.2,51.74,1.427046,85.71,1.417662,99994.6,---,---,---
07/24/2020 21:35:08,26.57,44.94,9.8,12.5,12.8,51.29,1.427053,84.34,1.417670,99994.9,---,---,---
07/24/2020 21:36:08,26.53,45.51,10.6,13.3,13.7,51.48,1.427046,80.59,1.417696,99996.4,---,---,---
07/24/2020 21:37:08,26.50,45.41,11.1,13.9,14.3,49.00,1.427097,77.79,1.417716,99992.5,---,---,---
07/24/2020 21:38:08,26.45,45.54,11.2,14.1,14.5,48.20,1.427111,79.27,1.417701,99992.8,---,---,---
07/24/2020 21:39:08,26.44,44.54,11.1,14.1,14.5,47.88,1.427117,80.52,1.417690,99989.3,---,---,---
07/24/2020 21:40:08,26.45,44.32,10.7,13.8,14.1,46.29,1.427152,84.39,1.417661,99988.1,---,---,---
07/24/2020 21:41:08,26.44,45.19,9.8,12.7,12.9,45.94,1.427159,87.25,1.417638,99986.9,---,---,---
07/24/2020 21:42:09,26.41,44.92,9.3,12.2,12.3,46.57,1.427143,86.54,1.417641,99988.1,---,---,---
07/24/2020 21:43:08,26.40,44.99,9.4,12.3,12.5,46.27,1.427148,84.91,1.417653,99986.7,---,---,---
07/24/2020 21:44:08,26.37,45.93,9.8,12.8,13.1,47.20,1.427125,85.82,1.417643,99987.3,---,---,---
07/24/2020 21:45:08,26.34,44.95,10.4,13.4,13.8,47.80,1.427110,85.09,1.417647,99988.6,---,---,---
07/24/2020 21:46:08,26.31,44.61,11.9,15.3,16.0,47.96,1.427104,85.65,1.417640,99992.7,---,---,---
07/24/2020 21:47:08,26.28,44.71,12.3,15.8,16.4,49.33,1.427072,85.80,1.417637,99992.3,---,---,---
07/24/2020 21:48:08,26.24,44.25,12.3,15.8,16.5,50.16,1.427050,83.82,1.417649,99992.6,---,---,---
07/24/2020 21:49:08,26.23,44.73,12.3,15.8,16.5,49.96,1.427054,84.86,1.417640,99994.9,---,---,---
07/24/2020 21:50:08,26.19,45.70,11.9,15.3,15.8,49.73,1.427056,83.24,1.417650,99996.2,---,---,---
07/24/2020 21:51:08,26.15,45.33,11.4,14.4,14.6,49.15,1.427065,82.12,1.417656,99997.8,---,---,---
07/24/2020 21:52:08,26.09,45.81,11.5,14.6,14.9,47.94,1.427086,78.52,1.417679,99998.3,---,---,---
07/24/2020 21:53:09,26.04,45.70,12.4,15.9,16.6,47.01,1.427103,77.26,1.417686,99997.4,---,---,---
07/24/2020 21:54:08,26.03,45.91,13.6,17.4,18.6,47.46,1.427092,76.75,1.417689,100002.0,---,---,---
07/24/2020 21:55:08,26.02,45.87,15.4,19.5,21.5,47.99,1.427080,78.23,1.417676,100003.3,---,---,---
07/24/2020 21:56:08,26.00,46.51,19.1,23.1,25.7,48.46,1.427068,80.12,1.417660,100005.6,---,---,---
07/24/2020 21:57:08,25.97,46.78,24.2,28.0,30.9,47.39,1.427088,82.60,1.417638,100008.8,---,---,---
07/24/2020 21:58:08,25.95,47.69,28.7,32.1,34.9,48.69,1.427058,86.42,1.417607,100010.5,---,---,---
07/24/2020 21:59:08,25.93,45.99,32.3,35.2,37.9,46.89,1.427095,89.97,1.417578,100012.4,---,---,---
07/24/2020 22:00:08,25.93,46.69,34.6,37.0,39.5,45.69,1.427122,88.13,1.417592,100010.4,---,---,---
07/24/2020 22:01:08,25.92,47.23,34.5,37.0,39.4,44.46,1.427147,89.18,1.417583,100019.2,---,---,---
07/24/2020 22:02:08,25.88,47.06,33.4,36.0,38.4,45.59,1.427120,85.80,1.417607,100018.3,---,---,---
07/24/2020 22:03:08,25.85,46.69,31.1,33.8,36.3,44.45,1.427142,86.34,1.417600,100018.6,---,---,---
07/24/2020 22:04:09,25.83,46.22,28.5,31.3,33.8,45.85,1.427110,80.48,1.417644,100026.0,---,---,---
07/24/2020 22:05:08,25.80,46.35,22.8,25.4,27.4,46.23,1.427099,80.06,1.417645,100030.8,---,---,---
07/24/2020 22:06:08,25.78,46.93,17.4,19.8,21.2,48.48,1.427049,79.87,1.417645,100027.0,---,---,---
07/24/2020 22:07:08,25.73,47.30,11.7,13.8,15.0,49.10,1.427031,82.11,1.417624,100026.9,---,---,---
07/24/2020 22:08:08,25.67,46.43,7.0,8.9,9.5,51.25,1.426979,80.05,1.417635,100029.5,---,---,---
07/24/2020 22:09:08,25.64,46.53,3.4,5.0,5.3,51.04,1.426981,84.37,1.417599,100028.6,---,---,---
07/24/2020 22:10:08,25.63,47.27,3.7,5.2,5.6,52.46,1.426950,89.68,1.417557,100030.4,---,---,---
07/24/2020 22:11:08,25.58,47.37,3.8,5.4,5.8,51.92,1.426958,85.98,1.417583,100029.7,---,---,---
07/24/2020 22:12:08,25.54,47.65,4.1,5.8,6.2,49.85,1.426999,85.18,1.417586,100033.6,---,---,---
07/24/2020 22:13:08,25.49,48.59,4.5,6.1,6.5,47.61,1.427043,82.30,1.417604,100033.4,---,---,---
07/24/2020 22:14:08,25.48,48.42,4.6,6.3,6.7,47.26,1.427050,78.20,1.417635,100033.1,---,---,---
07/24/2020 22:15:09,25.48,48.52,4.8,6.6,6.9,46.25,1.427072,75.85,1.417654,100030.6,---,---,---
07/24/2020 22:16:08,25.47,48.25,5.0,6.9,7.1,45.12,1.427095,78.17,1.417635,100035.4,---,---,---
07/24/2020 22:17:08,25.47,48.59,5.3,7.2,7.6,44.89,1.427100,81.39,1.417610,100034.4,---,---,---
07/24/2020 22:18:08,25.44,48.18,5.5,7.6,7.9,43.26,1.427134,85.33,1.417577,100028.1,---,---,---
07/24/2020 22:19:08,25.44,47.61,5.7,7.7,8.1,44.08,1.427116,86.09,1.417571,100022.4,---,---,---
07/24/2020 22:20:08,25.43,48.38,5.7,7.8,8.1,43.28,1.427133,83.49,1.417591,100020.4,---,---,---
07/24/2020 22:21:08,25.40,48.89,5.9,7.9,8.4,41.87,1.427161,82.60,1.417595,100019.9,---,---,---
07/24/2020 22:22:08,25.36,48.60,5.9,8.1,8.5,42.54,1.427143,79.67,1.417615,100021.2,---,---,---
07/24/2020 22:23:08,25.32,48.79,5.8,8.1,8.6,43.42,1.427120,77.60,1.417628,100021.6,---,---,---
07/24/2020 22:24:08,25.26,48.16,6.0,8.3,8.8,42.31,1.427139,79.05,1.417612,100025.0,---,---,---
07/24/2020 22:25:08,25.22,49.37,6.3,8.8,9.2,41.62,1.427151,80.44,1.417598,100022.1,---,---,---
07/24/2020 22:26:09,25.20,49.74,6.6,9.3,9.6,42.41,1.427132,81.50,1.417588,100020.9,---,---,---
07/24/2020 22:27:08,25.17,49.57,7.0,9.5,9.9,42.47,1.427128,82.29,1.417580,100015.4,---,---,---
07/24/2020 22:28:08,25.14,49.14,7.3,9.9,10.2,41.77,1.427141,83.36,1.417570,100012.0,---,---,---
07/24/2020 22:29:08,25.12,49.17,7.6,10.4,10.8,42.27,1.427129,84.36,1.417560,100009.5,---,---,---
07/24/2020 22:30:08,25.13,48.87,7.8,10.8,11.3,44.02,1.427092,85.90,1.417549,100009.0,---,---,---
07/24/2020 22:31:08,25.13,48.87,7.9,10.9,11.5,44.20,1.427088,84.92,1.417557,100006.1,---,---,---
07/24/2020 22:32:08,25.13,48.60,8.0,11.1,11.7,43.82,1.427096,84.57,1.417560,100007.1,---,---,---
07/24/2020 22:33:08,25.12,48.97,8.1,11.2,11.8,44.89,1.427072,86.72,1.417542,100003.6,---,---,---
07/24/2020 22:34:08,25.09,49.37,8.0,11.0,11.5,44.35,1.427081,83.71,1.417563,100011.9,---,---,---
07/24/2020 22:35:08,25.07,49.24,7.8,10.5,11.0,43.61,1.427095,81.14,1.417581,100009.5,---,---,---
07/24/2020 22:36:08,25.06,49.40,7.5,10.3,10.7,43.19,1.427103,80.94,1.417582,100010.6,---,---,---
07/24/2020 22:37:09,25.02,49.78,7.3,10.0,10.5,41.99,1.427126,80.01,1.417586,100012.4,---,---,---
07/24/2020 22:38:08,24.98,49.55,7.4,10.0,10.4,41.44,1.427135,77.79,1.417601,100017.2,---,---,---
07/24/2020 22:39:08,24.98,49.38,7.5,10.1,10.5,40.19,1.427162,79.26,1.417589,100015.5,---,---,---
07/24/2020 22:40:08,24.99,49.85,7.7,10.3,10.7,38.95,1.427190,81.22,1.417575,100016.7,---,---,---
07/24/2020 22:41:08,24.96,49.62,7.9,10.7,11.2,38.48,1.427197,81.18,1.417573,100014.3,---,---,---
07/24/2020 22:42:08,24.92,49.51,8.3,11.4,12.0,39.21,1.427178,81.12,1.417570,100013.6,---,---,---
07/24/2020 22:43:08,24.89,49.08,8.6,11.9,12.5,39.46,1.427170,80.36,1.417574,100015.0,---,---,---
07/24/2020 22:44:08,24.86,48.82,8.9,12.5,13.1,39.32,1.427171,82.70,1.417554,100015.8,---,---,---
07/24/2020 22:45:08,24.84,48.92,9.6,13.4,14.1,39.82,1.427158,82.43,1.417554,100012.8,---,---,---
07/24/2020 22:46:08,24.83,48.82,10.3,14.1,14.7,41.70,1.427117,85.04,1.417533,100014.8,---,---,---
07/24/2020 22:47:08,24.81,48.95,10.7,14.5,15.1,40.94,1.427131,84.60,1.417535,100011.1,---,---,---
07/24/2020 22:48:09,24.80,48.62,11.3,15.4,16.0,40.06,1.427150,81.33,1.417560,100009.2,---,---,---
07/24/2020 22:49:08,24.81,49.09,11.8,16.3,16.9,41.71,1.427115,77.70,1.417589,100011.7,---,---,---
07/24/2020 22:50:08,24.82,48.95,12.0,16.6,17.3,41.44,1.427122,80.01,1.417571,100011.6,---,---,---
07/24/2020 22:51:08,24.81,49.86,12.2,17.1,17.9,40.11,1.427149,78.31,1.417584,100008.4,---,---,---
07/24/2020 22:52:08,24.78,49.05,12.5,17.5,18.4,42.58,1.427093,80.88,1.417561,100007.0,---,---,---
07/24/2020 22:53:08,24.76,49.53,12.6,17.4,18.4,41.49,1.427115,85.35,1.417525,100013.6,---,---,---
07/24/2020 22:54:08,24.74,50.16,12.5,17.6,18.5,40.99,1.427124,88.36,1.417500,100012.2,---,---,---
07/24/2020 22:55:08,24.70,50.47,12.6,17.5,18.5,41.52,1.427110,87.20,1.417507,100013.6,---,---,---
07/24/2020 22:56:08,24.69,50.63,12.2,17.2,18.0,42.20,1.427094,88.73,1.417494,100013.4,---,---,---
07/24/2020 22:57:08,24.67,50.37,11.6,16.4,17.2,40.57,1.427128,91.19,1.417473,100005.7,---,---,---
07/24/2020 22:58:08,24.65,50.80,11.0,15.5,16.2,40.66,1.427124,90.81,1.417475,100006.6,---,---,---
07/24/2020 22:59:09,24.65,50.60,10.3,14.1,14.7,41.66,1.427102,90.55,1.417477,100008.3,---,---,---
07/24/2020 23:00:08,24.66,50.27,9.3,12.8,13.3,43.14,1.427071,88.23,1.417495,100006.4,---,---,---
07/24/2020 23:01:08,24.64,50.66,8.5,11.6,11.9,42.41,1.427085,87.21,1.417502,100003.1,---,---,---
07/24/2020 23:02:08,24.61,50.83,7.9,11.0,11.4,40.38,1.427127,82.78,1.417534,100002.5,---,---,---
07/24/2020 23:03:08,24.59,51.10,7.6,10.5,11.1,41.15,1.427108,79.73,1.417556,100003.7,---,---,---
07/24/2020 23:04:08,24.55,50.40,7.4,10.5,11.1,39.86,1.427133,79.93,1.417552,100003.1,---,---,---
07/24/2020 23:05:08,24.53,51.33,7.3,10.2,10.8,38.15,1.427169,81.28,1.417540,100004.7,---,---,---
07/24/2020 23:06:08,24.50,51.61,7.3,10.3,11.0,37.05,1.427189,79.14,1.417554,100005.4,---,---,---
07/24/2020 23:07:08,24.51,52.11,7.4,10.4,11.1,38.87,1.427151,78.13,1.417562,100006.5,---,---,---
07/24/2020 23:08:08,24.50,52.01,7.5,10.5,11.1,38.42,1.427160,80.26,1.417545,100007.1,---,---,---
07/24/2020 23:09:08,24.50,52.44,7.8,10.7,11.2,38.20,1.427165,78.19,1.417561,100013.5,---,---,---
07/24/2020 23:10:09,24.50,52.65,8.3,11.5,12.1,39.04,1.427147,81.17,1.417538,100009.4,---,---,---
07/24/2020 23:11:08,24.47,52.31,8.8,11.9,12.6,39.79,1.427128,81.32,1.417534,100012.0,---,---,---
07/24/2020 23:12:08,24.43,51.34,9.0,12.1,12.7,38.51,1.427152,82.02,1.417526,100011.0,---,---,---
07/24/2020 23:13:08,24.39,51.01,8.7,11.9,12.4,37.98,1.427161,80.51,1.417535,100009.7,---,---,---
07/24/2020 23:14:08,24.39,50.64,8.4,11.5,12.0,39.31,1.427132,81.29,1.417529,100013.2,---,---,---
07/24/2020 23:15:08,24.37,51.54,7.8,10.7,11.3,39.39,1.427128,77.69,1.417555,100010.3,---,---,---
07/24/2020 23:16:08,24.37,51.51,7.2,9.9,10.4,38.33,1.427151,79.65,1.417540,100013.1,---,---,---
07/24/2020 23:17:08,24.36,51.52,6.6,9.1,9.7,39.42,1.427127,78.21,1.417550,100014.1,---,---,---
07/24/2020 23:18:08,24.35,51.88,6.3,8.7,9.3,40.36,1.427105,83.10,1.417512,100012.7,---,---,---
07/24/2020 23:19:08,24.35,51.69,6.0,8.3,8.8,39.47,1.427125,84.02,1.417505,100015.3,---,---,---
07/24/2020 23:20:08,24.36,51.32,5.9,8.1,8.5,38.74,1.427141,85.15,1.417497,100011.2,---,---,---
07/24/2020 23:21:09,24.35,50.98,5.8,8.0,8.5,40.89,1.427094,84.14,1.417504,100011.2,---,---,---
07/24/2020 23:22:08,24.30,51.98,5.7,7.9,8.4,41.43,1.427078,86.95,1.417478,100009.6,---,---,---
07/24/2020 23:23:08,24.25,52.39,5.9,8.0,8.5,40.74,1.427089,86.00,1.417482,100010.4,---,---,---
07/24/2020 23:24:08,24.24,52.15,5.9,7.9,8.4,40.99,1.427083,82.36,1.417509,100006.6,---,---,---
07/24/2020 23:25:08,24.20,52.62,5.8,7.8,8.2,42.36,1.427050,81.54,1.417512,100007.5,---,---,---
07/24/2020 23:26:08,24.18,52.35,5.8,7.7,8.0,40.90,1.427079,83.28,1.417497,100008.8,---,---,---
07/24/2020 23:27:09,24.18,52.18,5.9,7.8,8.1,39.89,1.427101,80.29,1.417521,100013.5,---,---,---
07/24/2020 23:28:09,24.15,52.39,5.8,7.8,8.1,40.32,1.427089,75.90,1.417552,100013.2,---,---,---
07/24/2020 23:29:09,24.15,51.86,6.0,8.0,8.4,40.75,1.427080,79.83,1.417522,100011.2,---,---,---
07/24/2020 23:30:09,24.17,51.55,6.6,8.9,9.4,38.98,1.427120,81.63,1.417509,100019.0,---,---,---
07/24/2020 23:31:09,24.15,52.98,7.4,10.1,10.6,38.86,1.427121,80.00,1.417520,100024.4,---,---,---
07/24/2020 23:32:10,24.12,52.48,8.3,11.5,12.1,37.14,1.427156,82.97,1.417496,100019.3,---,---,---
07/24/2020 23:33:09,24.11,52.80,9.2,12.9,13.4,37.47,1.427148,85.53,1.417475,100019.7,---,---,---
07/24/2020 23:34:09,24.12,53.10,10.1,14.2,14.7,36.49,1.427170,86.46,1.417469,100023.7,---,---,---
07/24/2020 23:35:09,24.14,52.51,10.5,14.7,15.2,37.14,1.427157,88.07,1.417457,100020.4,---,---,---
07/24/2020 23:36:09,24.15,52.23,10.7,14.9,15.3,38.63,1.427126,88.87,1.417452,100028.6,---,---,---
07/24/2020 23:37:09,24.12,52.20,10.6,14.5,14.9,40.77,1.427078,87.23,1.417463,100026.3,---,---,---
07/24/2020 23:38:09,24.10,52.39,10.4,14.2,14.8,40.74,1.427077,87.99,1.417455,100033.2,---,---,---
07/24/2020 23:39:09,24.08,52.72,10.3,14.0,14.7,41.81,1.427052,88.41,1.417450,100027.6,---,---,---
07/24/2020 23:40:09,24.09,51.99,10.1,13.8,14.5,40.83,1.427074,89.33,1.417444,100029.2,---,---,---
07/24/2020 23:41:09,24.08,51.96,10.0,13.5,14.3,39.96,1.427092,92.39,1.417419,100030.2,---,---,---
07/24/2020 23:42:09,24.05,52.20,9.9,13.3,14.3,40.02,1.427088,93.36,1.417409,100028.4,---,---,---
07/24/2020 23:43:10,24.04,52.30,9.4,13.0,13.8,40.54,1.427076,89.93,1.417435,100027.0,---,---,---
07/24/2020 23:44:09,24.02,52.65,9.0,12.5,13.2,39.63,1.427094,88.15,1.417447,100029.1,---,---,---
07/24/2020 23:45:09,23.99,52.04,8.6,11.9,12.6,40.36,1.427075,87.27,1.417452,100030.7,---,---,---
07/24/2020 23:46:09,23.99,51.37,8.0,11.2,11.9,39.87,1.427086,82.77,1.417487,100030.2,---,---,---
07/24/2020 23:47:09,23.97,52.72,7.5,10.7,11.2,40.93,1.427062,83.94,1.417477,100030.5,---,---,---
07/24/2020 23:48:09,23.96,52.86,7.3,10.1,10.6,40.44,1.427071,84.69,1.417470,100031.5,---,---,---
07/24/2020 23:49:09,23.97,52.78,6.9,9.8,10.1,41.39,1.427052,86.17,1.417459,100032.8,---,---,---
